rtTime,R Thigh Angle,rsTime,R Shank Angle,ltTime,L Thigh Angle,lsTime,L Shank Angle,hTime,Hip Angle,Activity
0.004249999999998977,93.81696319580078,-0.08575000000000088,111.85780334472656,-0.045750000000001734,89.42244720458984,-0.08575000000000266,71.14383697509766,-0.08575000000000088,67.02989196777344,Unknown
0.01425000000000054,93.91163635253906,-0.07574999999999932,111.73639678955078,-0.03575000000000017,89.4601058959961,-0.0757500000000011,71.6001205444336,-0.07574999999999932,67.1390380859375,Unknown
0.02424999999999855,93.97666931152344,-0.06575000000000131,111.55204010009766,-0.025750000000000384,89.49691009521484,-0.06575000000000131,72.04739379882812,-0.06575000000000131,67.16256713867188,Unknown
0.03424999999999834,94.0646514892578,-0.05575000000000152,111.32233428955078,-0.015750000000000597,89.56803894042969,-0.05575000000000152,72.54609680175781,-0.05575000000000152,67.13683319091797,Unknown
0.044249999999998124,94.2230224609375,-0.045750000000001734,111.0651626586914,-0.005750000000002586,89.6755142211914,-0.045750000000001734,73.08863067626953,-0.045750000000001734,67.12156677246094,Unknown
0.05424999999999969,94.40023040771484,-0.03575000000000017,110.8097915649414,0.004249999999998977,89.80845642089844,-0.03575000000000017,73.65544891357422,-0.03575000000000017,67.13578033447266,Unknown
0.06424999999999947,94.57435607910156,-0.025749999999998607,110.56061553955078,0.01425000000000054,89.96360778808594,-0.025750000000000384,74.23050689697266,-0.025750000000000384,67.16143798828125,Unknown
0.07424999999999926,94.734130859375,-0.015750000000000597,110.30307006835938,0.02424999999999855,90.154052734375,-0.015750000000000597,74.77246856689453,-0.015750000000000597,67.19900512695312,Unknown
0.08425000000000082,94.92570495605467,-0.005749999999999034,110.00977325439452,0.03424999999999834,90.35240173339844,-0.00575000000000081,75.22050476074219,-0.005750000000002586,67.24736785888672,Unknown
0.09424999999999883,95.23986053466795,0.004249999999998977,109.65668487548828,0.044249999999998124,90.54429626464844,0.0042499999999972005,75.53083038330078,0.004249999999998977,67.30204772949219,Unknown
0.10424999999999862,95.58881378173828,0.01425000000000054,109.2803726196289,0.05424999999999969,90.68560791015624,0.014249999999998764,75.63213348388672,0.01425000000000054,67.35674285888672,Unknown
