rtTime,R Thigh Angle,rsTime,R Shank Angle,ltTime,L Thigh Angle,lsTime,L Shank Angle,hTime,Hip Angle,Activity
0.32712500000000055,88.0453109741211,-3.0028750000000004,100.83367156982422,-3.0028750000000004,87.6069564819336,-3.0028750000000004,74.7800521850586,-3.0028749999999986,90.62633514404295,Unknown
0.33712500000000123,87.7789077758789,-2.9928750000000006,100.8316879272461,-2.9928750000000006,87.60719299316406,-2.9928750000000006,74.7789077758789,-2.992874999999999,90.6231460571289,Unknown
0.347125000000001,87.47419738769531,-2.982875000000001,100.8301773071289,-2.982875000000001,87.60648345947266,-2.982874999999999,74.77887725830078,-2.982874999999999,90.62451171875,Unknown
0.3571250000000008,87.11251831054688,-2.972875000000001,100.82941436767578,-2.972875000000001,87.60655212402344,-2.972874999999999,74.77947235107422,-2.972874999999999,90.62686920166016,Unknown
0.3671250000000006,86.69338989257812,-2.9628750000000013,100.82735443115234,-2.9628749999999995,87.6079330444336,-2.9628749999999995,74.78044891357422,-2.9628749999999995,90.63085174560548,Unknown
0.3771250000000004,86.20751190185547,-2.9528749999999997,100.82669067382812,-2.9528749999999997,87.60794830322266,-2.9528749999999997,74.78103637695312,-2.9528749999999997,90.63494873046876,Unknown
0.38712500000000016,85.64258575439453,-2.942875,100.8254852294922,-2.942875,87.61076354980469,-2.942875,74.78141784667969,-2.942875,90.63743591308594,Unknown
0.39712499999999995,85.01507568359375,-2.9328749999999997,100.8237533569336,-2.9328749999999997,87.61276245117188,-2.9328749999999997,74.78145599365234,-2.932874999999999,90.63580322265624,Stood
0.40712499999999974,84.32063293457031,-2.9228750000000003,100.82302856445312,-2.9228750000000003,87.61407470703125,-2.9228750000000003,74.7816162109375,-2.9228749999999986,90.63488006591795,Stood
0.4171249999999995,83.5736312866211,-2.9128749999999997,100.8215103149414,-2.9128749999999997,87.61575317382812,-2.9128749999999997,74.78260803222656,-2.9128749999999988,90.63378143310548,Stood
0.4271250000000011,82.77820587158203,-2.9028750000000008,100.82025146484376,-2.9028750000000008,87.6143798828125,-2.9028750000000008,74.78376007080078,-2.902874999999999,90.63269805908205,Stood
0.4371250000000009,81.91780090332031,-2.892875000000001,100.81873321533205,-2.892875000000001,87.61200714111328,-2.892874999999999,74.78350830078125,-2.892874999999999,90.6307373046875,Stood
0.44712500000000066,81.01702880859375,-2.8828750000000016,100.81603240966795,-2.8828749999999994,87.60856628417969,-2.8828749999999994,74.78438568115234,-2.8828749999999994,90.62966918945312,Stood
0.45712500000000045,80.07888793945312,-2.8728750000000014,100.8137435913086,-2.8728749999999996,87.60614776611328,-2.8728749999999996,74.7826156616211,-2.8728749999999996,90.62618255615234,Stood
0.46712500000000023,79.07421112060547,-2.862875,100.81234741210938,-2.862875,87.60408782958984,-2.862875,74.7853012084961,-2.862875,90.62255859375,Stood
0.477125,78.00584411621094,-2.852875,100.81048583984376,-2.852875,87.60124206542969,-2.852875,74.78535461425781,-2.8528749999999983,90.61871337890624,Stood
0.4871249999999998,76.85578155517578,-2.842875,100.81015014648438,-2.842875,87.59899139404297,-2.842875,74.78633880615234,-2.8428749999999985,90.61695098876952,Stood
0.4971249999999996,75.63626861572266,-2.832875,100.81058502197266,-2.832875,87.59274291992188,-2.832875,74.78941345214844,-2.8328749999999987,90.61641693115234,Stood
0.5071250000000012,74.33263397216797,-2.8228750000000007,100.81150817871094,-2.8228750000000007,87.58746337890625,-2.8228750000000007,74.78959655761719,-2.822874999999999,90.61425018310548,Stood
0.517125000000001,72.94805145263672,-2.812875000000001,100.81058502197266,-2.812875000000001,87.58511352539062,-2.812874999999999,74.79185485839844,-2.812874999999999,90.61143493652344,Stood
0.5271250000000007,71.50879669189453,-2.802875000000001,100.80860900878906,-2.802875000000001,87.58349609375,-2.8028749999999993,74.79207611083984,-2.8028749999999993,90.608154296875,Stood
0.5371250000000005,70.05066680908203,-2.7928750000000013,100.80582427978516,-2.7928749999999996,87.58313751220703,-2.7928749999999996,74.79125213623047,-2.7928749999999996,90.60540771484376,Stood
0.5471250000000003,68.60565185546875,-2.7828749999999998,100.80138397216795,-2.7828749999999998,87.5821762084961,-2.7828749999999998,74.79277038574219,-2.7828749999999998,90.6043701171875,Stood
0.5571250000000001,67.16223907470703,-2.772875,100.79517364501952,-2.772875,87.5809326171875,-2.772875,74.793212890625,-2.772875,90.60435485839844,Stood
0.5671249999999999,65.71145629882812,-2.7628749999999997,100.78655242919922,-2.7628749999999997,87.57829284667969,-2.7628749999999997,74.79419708251953,-2.7628749999999984,90.60511016845705,Stood
