rtTime,R Thigh Angle,rsTime,R Shank Angle,ltTime,L Thigh Angle,lsTime,L Shank Angle,hTime,Hip Angle,Activity
0.00249999999999595,92.32723236083984,-0.6874999999999893,115.15613555908205,0.23249999999999993,94.24732208251952,-0.6875,74.8968276977539,-0.6875,92.08802795410156,Unknown
0.012500000000001066,92.29635620117188,-0.6774999999999967,115.09214782714844,0.24249999999999083,94.26701354980467,-0.6774999999999967,74.91973114013672,-0.6774999999999967,92.14122009277344,Unknown
0.02249999999999197,92.26519775390624,-0.6674999999999933,115.02499389648438,0.25249999999999595,94.27628326416016,-0.6674999999999933,74.96969604492188,-0.667500000000004,92.19159698486328,Unknown
0.03249999999999709,92.22201538085938,-0.6575000000000006,114.8955078125,0.26249999999998685,94.2833480834961,-0.6575000000000006,75.34522247314453,-0.6575000000000006,92.24639892578124,Unknown
0.04250000000000398,92.15744018554688,-0.6474999999999973,114.72020721435548,0.27249999999999197,94.2950668334961,-0.6474999999999973,75.94744110107422,-0.6474999999999973,92.31339263916016,Unknown
0.05249999999999311,92.09651947021484,-0.6374999999999904,114.23753356933594,0.2824999999999971,94.3134994506836,-0.6375000000000046,76.81890869140625,-0.6375000000000046,92.39405822753906,Unknown
0.0625,92.04782104492188,-0.6275000000000013,114.1668930053711,0.292499999999988,94.32503509521484,-0.6275000000000013,77.97793579101562,-0.6275000000000013,92.46620178222656,Unknown
0.07249999999998913,92.0150146484375,-0.6174999999999944,114.3153305053711,0.3024999999999931,94.33387756347656,-0.6174999999999944,79.23973083496094,-0.6175000000000086,92.47674560546876,Unknown
0.08249999999999602,91.99456787109376,-0.6074999999999893,114.03561401367188,0.3125,94.35071563720705,-0.6075000000000053,79.92638397216797,-0.6075000000000053,92.41202545166016,Unknown
0.09249999999999936,91.98887634277344,-0.5974999999999984,113.30563354492188,0.32249999999998913,94.36603546142578,-0.5974999999999984,80.80196380615234,-0.5974999999999984,92.34777069091795,Unknown
0.10249999999999204,91.9940414428711,-0.5874999999999932,112.1928482055664,0.332499999999996,94.37696838378906,-0.5874999999999932,81.7824478149414,-0.5875000000000092,92.3071060180664,Unknown
