Time,Rectus Femoris,Vastus Medialis,Vastus Lateralis,Bicep Femoris,Tibialis,Gastrocnemius Medialis,Trimmed Time
12.59861538,6.38577349825487e-05,4.542756734835495e-05,4.4095063628156994e-05,1.1143511117550968e-05,1.922263566641625e-05,1.8116093912907823e-05,6.31774038
12.59913462,6.371422018579805e-05,4.567466929345211e-05,4.423666794176968e-05,1.117470138873724e-05,1.923791317641919e-05,1.811415760937947e-05,6.318259619999999
12.59965385,6.363549027824751e-05,4.5797754768687446e-05,4.422629734790207e-05,1.1186693383453182e-05,1.8855063300255437e-05,1.811703377806552e-05,6.318778849999999
12.60017308,6.362956724125155e-05,4.583172011177809e-05,4.415396212901103e-05,1.118719598843455e-05,1.84500999800803e-05,1.8116180257359207e-05,6.319298079999999
12.60069231,6.367696166445887e-05,4.583415060764146e-05,4.4099287746845976e-05,1.1186075889889538e-05,1.836443943492401e-05,1.808089747452297e-05,6.3198173099999995
12.60121154,6.37501351653619e-05,4.583406841841963e-05,4.406906636910935e-05,1.1185240333023636e-05,1.8372381720278785e-05,1.798578361323203e-05,6.32033654
12.60173077,6.382948282626889e-05,4.5835193728630005e-05,4.405017951597547e-05,1.1181818197534065e-05,1.8342656948536923e-05,1.7858112780750055e-05,6.32085577
12.60225,6.390459853156105e-05,4.583992363868578e-05,4.403569835566049e-05,1.1175428910498502e-05,1.832766846337613e-05,1.7787723866428174e-05,6.321375
12.60276923,6.398770278226142e-05,4.585189593032064e-05,4.401661074085045e-05,1.1169567419072922e-05,1.8361790242706663e-05,1.780822366758089e-05,6.32189423
12.60328846,6.4105223766773e-05,4.587026773116762e-05,4.400545138759288e-05,1.1169121035527684e-05,1.8420291219328424e-05,1.7826350646082982e-05,6.32241346
12.60380769,6.42616167343135e-05,4.589018468470539e-05,4.4154185987239374e-05,1.1175679762089142e-05,1.849216554657879e-05,1.7765684808790224e-05,6.32293269
12.60432692,6.444409241701284e-05,4.590773035968226e-05,4.461849828897405e-05,1.1186933721148344e-05,1.856295626903216e-05,1.765275281932261e-05,6.32345192
12.60484615,6.462775080280623e-05,4.592245716709303e-05,4.5211946524478646e-05,1.1200082583494304e-05,1.843873721821246e-05,1.7531776701217873e-05,6.32397115
12.60536538,6.476323337804572e-05,4.593669696339554e-05,4.5612736512075154e-05,1.1213854796557189e-05,1.80178174636014e-05,1.741131545029855e-05,6.32449038
12.60588462,6.481269720553598e-05,4.595548512359747e-05,4.576692067862836e-05,1.1230090451116495e-05,1.7694445689069472e-05,1.729283127457366e-05,6.325009619999999
12.60640385,6.478257531682675e-05,4.597671339005322e-05,4.579844512177285e-05,1.125003863121291e-05,1.7676117277633824e-05,1.7203488620156947e-05,6.3255288499999995
12.60692308,6.47032039865321e-05,4.597911346800983e-05,4.579843116565287e-05,1.1266377656249924e-05,1.7649726799581507e-05,1.7165798144495658e-05,6.32604808
12.60744231,6.460625911505629e-05,4.593986929696595e-05,4.581694892450894e-05,1.1269453716885745e-05,1.7588921171063875e-05,1.7160048206317005e-05,6.32656731
12.60796154,6.45224386047118e-05,4.586299690307141e-05,4.592621442358012e-05,1.1261524215716066e-05,1.7623958496538806e-05,1.7160482962725044e-05,6.32708654
12.60848077,6.447453715301481e-05,4.577590597900685e-05,4.622101370902492e-05,1.1253458834793318e-05,1.76003256670804e-05,1.7159713575790192e-05,6.32760577
12.609,6.446916205124275e-05,4.571213258975063e-05,4.67506972689621e-05,1.1251707669374638e-05,1.7438472455029903e-05,1.7151844102788564e-05,6.328125
12.60951923,6.450962081811194e-05,4.569621076014591e-05,4.751119379946522e-05,1.1254922963357728e-05,1.7299145361045986e-05,1.713884828717736e-05,6.32864423
12.61003846,6.461564034239587e-05,4.572149281720045e-05,4.851028442022056e-05,1.125915274019944e-05,1.726698090303562e-05,1.7133113792006583e-05,6.32916346
12.61055769,6.481360170201114e-05,4.575519646044094e-05,4.97166611743766e-05,1.1263096741203846e-05,1.7271285089242528e-05,1.7133163087004235e-05,6.32968269
12.61107692,6.508856428108626e-05,4.577644343182245e-05,5.089994294222775e-05,1.1268311716960993e-05,1.7263762096360086e-05,1.712550224678797e-05,6.33020192
12.61159615,6.536112847482367e-05,4.578965348026935e-05,5.172443815471208e-05,1.1276360273827556e-05,1.7241553700046672e-05,1.7112464292720943e-05,6.3307211500000005
12.61211538,6.554574914400388e-05,4.580933472708397e-05,5.207720550812466e-05,1.1286749485289684e-05,1.72100230541183e-05,1.7105874895928704e-05,6.331240380000001
12.61263462,6.562211154537381e-05,4.5858459174031406e-05,5.211977996227483e-05,1.1297928397159048e-05,1.720724017294388e-05,1.710466150183986e-05,6.33175962
12.61315385,6.563279234878759e-05,4.597366723640402e-05,5.205559235868728e-05,1.130938011533432e-05,1.745335295389163e-05,1.7102833026825878e-05,6.33227885
12.61367308,6.56290808333119e-05,4.618806568494973e-05,5.199608191696549e-05,1.1320948388168005e-05,1.840066309712643e-05,1.7091101822671472e-05,6.33279808
12.61419231,6.562925359783832e-05,4.649859398480328e-05,5.196248869234248e-05,1.1331128660932135e-05,2.0010847845963944e-05,1.7063730644238626e-05,6.33331731
12.61471154,6.56175299597236e-05,4.68565724031477e-05,5.192945066467071e-05,1.1338193087887973e-05,2.1406237578587708e-05,1.7044847702168458e-05,6.33383654
12.61523077,6.557819995831324e-05,4.719034203398135e-05,5.1847241853621535e-05,1.1342538063813368e-05,2.2057882299539075e-05,1.7049951791367182e-05,6.33435577
12.61575,6.553205163366704e-05,4.744090600823879e-05,5.165360214480421e-05,1.1345877984982732e-05,2.2246759818458477e-05,1.7039447827620463e-05,6.334875
12.61626923,6.55264208795427e-05,4.75940171316654e-05,5.13803484609981e-05,1.1349361893533198e-05,2.2326550812441694e-05,1.697116613683362e-05,6.33539423
12.61678846,6.557512106778853e-05,4.767474303586244e-05,5.1172649090431534e-05,1.1352185086020668e-05,2.2431019302429537e-05,1.6850734446691472e-05,6.33591346
12.61730769,6.563037548225836e-05,4.7715606272608925e-05,5.110445026387591e-05,1.1351798500956173e-05,2.254721014709332e-05,1.6706700433772234e-05,6.3364326900000005
12.61782692,6.562880143529834e-05,4.7738553583250376e-05,5.110407375260552e-05,1.1349836152764104e-05,2.259861452277528e-05,1.6567403107090682e-05,6.336951920000001
12.61834615,6.553325183573449e-05,4.775520760332804e-05,5.108336117010543e-05,1.13560163257411e-05,2.2581755121658232e-05,1.6466711276008708e-05,6.337471150000001
12.61886538,6.532963232374214e-05,4.777471400870582e-05,5.10125616571504e-05,1.1381799800342506e-05,2.253588693332288e-05,1.6432385764096832e-05,6.337990380000001
12.61938462,6.502585944819025e-05,4.7797484644037294e-05,5.088469529738212e-05,1.1430734644794976e-05,2.2509364245833583e-05,1.643136320420257e-05,6.33850962
12.61990385,6.467132039749734e-05,4.780756329324703e-05,5.068388500938644e-05,1.1495449861778208e-05,2.261604654477691e-05,1.634398906971354e-05,6.33902885
12.62042308,6.435939153142547e-05,4.7785133266865294e-05,5.039281726448247e-05,1.1563254704326924e-05,2.2963677916140718e-05,1.606122218006735e-05,6.33954808
12.62094231,6.417900386047427e-05,4.77074121277075e-05,5.001073685171669e-05,1.1624352942362186e-05,2.341312491570964e-05,1.560139569218771e-05,6.34006731
12.62146154,6.415372403716499e-05,4.756605073125943e-05,4.954868750256608e-05,1.1675778845197704e-05,2.371843780110682e-05,1.5088580359131136e-05,6.34058654
12.62198077,6.423516807835871e-05,4.740309891146843e-05,4.90165481698891e-05,1.1719872869467336e-05,2.385293125626373e-05,1.463201463266518e-05,6.34110577
12.6225,6.43436979876158e-05,4.727134235097258e-05,4.844057267566379e-05,1.176106921329452e-05,2.39203955726786e-05,1.4255176674924802e-05,6.3416250000000005
12.62301923,6.441480491040475e-05,4.718180285110434e-05,4.7902125506752e-05,1.1802973631361994e-05,2.3988133087435503e-05,1.395934489914139e-05,6.342144230000001
12.62353846,6.442898881716865e-05,4.712421725317273e-05,4.7537522757797454e-05,1.184548961665402e-05,2.4074140448217252e-05,1.3769439354476969e-05,6.342663460000001
12.62405769,6.440466761456253e-05,4.709345477959496e-05,4.744686166570698e-05,1.1884720541957277e-05,2.416111224576065e-05,1.366523263162468e-05,6.343182690000001
12.62457692,6.436558126577597e-05,4.709040514422901e-05,4.759018379487365e-05,1.1916910769251404e-05,2.4231691925580256e-05,1.368513063008855e-05,6.343701920000001
12.62509615,6.432413091602213e-05,4.711632268944887e-05,4.782880460417857e-05,1.1941249474285491e-05,2.428778242562952e-05,1.3948686691279464e-05,6.344221149999999
12.62561538,6.428306284886939e-05,4.717089896673335e-05,4.805983046365688e-05,1.195842612561341e-05,2.4336721245341783e-05,1.4329856974309649e-05,6.344740379999999
12.62613462,6.424067765820023e-05,4.725065807717282e-05,4.825105081636504e-05,1.1968271059211627e-05,2.4379251641968657e-05,1.4554370603347567e-05,6.34525962
12.62665385,6.419832715994875e-05,4.734260203557671e-05,4.83716918544834e-05,1.1969616848802752e-05,2.4412806739501465e-05,1.4583568099691724e-05,6.34577885
12.62717308,6.41639419508445e-05,4.7425901614766456e-05,4.8375416490073166e-05,1.1963707851499668e-05,2.44364205030342e-05,1.4543683376496346e-05,6.34629808
12.62769231,6.414546359341807e-05,4.74898048471811e-05,4.82712401433274e-05,1.1956628431320898e-05,2.4449450077983146e-05,1.4510480591585284e-05,6.3468173100000005
12.62821154,6.413866537921337e-05,4.754806931548902e-05,4.812083207298695e-05,1.1953432291173677e-05,2.4451936000432397e-05,1.4498875792552382e-05,6.347336540000001
12.62873077,6.413191963361778e-05,4.761167681814384e-05,4.795747406022516e-05,1.1953789333592512e-05,2.4446236804685293e-05,1.4512954640900545e-05,6.347855770000001
12.62925,6.412673484542244e-05,4.76549701542295e-05,4.778284200807928e-05,1.1957198733716945e-05,2.4437753938735367e-05,1.455249790213449e-05,6.348375000000001
12.62976923,6.413137166247563e-05,4.764489661119678e-05,4.762562012618384e-05,1.196742753958377e-05,2.4433082928906348e-05,1.4607622532926128e-05,6.348894230000001
