Time,Rectus Femoris,Vastus Medialis,Vastus Lateralis,Bicep Femoris,Tibialis,Gastrocnemius Medialis,Activity
0.00025961500000004634,1.7796695306214748e-05,5.959311476076194e-06,5.018559845072536e-06,6.14421977752178e-06,2.7524196807615604e-05,1.231771464777919e-05,Unknown
0.0007788460000002217,1.777889986268366e-05,5.954527358553297e-06,4.9917452369784825e-06,6.144573285982769e-06,2.751189811975385e-05,1.2442991800210304e-05,Unknown
0.001298076999999509,1.7773886887505053e-05,5.9468511369498335e-06,4.97865654995163e-06,6.128873662948171e-06,2.7493954851800437e-05,1.2448055887444556e-05,Unknown
0.0018173079999996844,1.7776915570481166e-05,5.935277972176895e-06,4.971439005319348e-06,6.101598391047995e-06,2.7473821597974983e-05,1.2514482501846012e-05,Unknown
0.002336537999999777,1.7780641661678173e-05,5.922906196896438e-06,4.973293097959391e-06,6.067270237308219e-06,2.745462275139376e-05,1.27193712548565e-05,Unknown
0.0028557689999999525,1.778366416932584e-05,5.913481267866248e-06,4.982324959913763e-06,6.029411190970255e-06,2.7442799915619944e-05,1.2905236051176851e-05,Unknown
0.003375000000000128,1.7785703757504868e-05,5.907033517612943e-06,4.9783754429790576e-06,5.997108889829125e-06,2.7443150995289813e-05,1.3017934565937004e-05,Unknown
0.0038942310000003033,1.7778691521937513e-05,5.900648972730208e-06,4.9427628433985344e-06,5.9762142139125055e-06,2.744712300617096e-05,1.3132985712673735e-05,Unknown
0.0044134619999995905,1.7754133350210587e-05,5.889417607098426e-06,4.885664226930941e-06,5.96587450943963e-06,2.7445843253514632e-05,1.3332707072888531e-05,Unknown
0.004932691999999683,1.77156084346224e-05,5.867937000216516e-06,4.833642161923993e-06,5.962799279782228e-06,2.744251051604824e-05,1.3611773455096554e-05,Unknown
0.005451922999999859,1.7666793665422655e-05,5.836108441243007e-06,4.79659613746974e-06,5.962905990536335e-06,2.744086234752462e-05,1.3866926256307635e-05,Unknown
0.005971154000000034,1.7604297313796303e-05,5.801949181725905e-06,4.762088481399117e-06,5.963627729944777e-06,2.744129837298779e-05,1.403990676560308e-05,Unknown
0.0064903850000002095,1.753360665730898e-05,5.774987940508421e-06,4.721662297027602e-06,5.963001486434792e-06,2.744210870873185e-05,1.412509293844966e-05,Unknown
0.007009615000000302,1.7468006777632816e-05,5.759073805133829e-06,4.698671880798071e-06,5.959686767103728e-06,2.7440739163896382e-05,1.4133059265805705e-05,Unknown
0.007528845999999589,1.741372931778371e-05,5.7521079237242365e-06,4.707327292330602e-06,5.9513805384836615e-06,2.7433878007571422e-05,1.4165191280674951e-05,Unknown
0.008048076999999765,1.7365310355941552e-05,5.750296450578684e-06,4.7220629938200126e-06,5.942616771291128e-06,2.7406123354962483e-05,1.4298681717857948e-05,Unknown
0.00856730799999994,1.7306717696819e-05,5.751068070926752e-06,4.728369636371184e-06,5.951559171786948e-06,2.7353154241956705e-05,1.4386636120328373e-05,Unknown
0.009086538000000033,1.723298506243503e-05,5.753508936321137e-06,4.730024501849227e-06,5.97598099225486e-06,2.730487212309115e-05,1.4386824466106642e-05,Unknown
0.009605769000000208,1.716616454717895e-05,5.75601005222329e-06,4.7323451920519104e-06,5.988053213310816e-06,2.728326572987269e-05,1.44263217595368e-05,Unknown
0.010124999999999496,1.712280423974622e-05,5.7561043967799895e-06,4.749322044695364e-06,5.986274681363807e-06,2.7276874737363128e-05,1.4453713510659924e-05,Unknown
0.010644230999999671,1.7093322758785566e-05,5.753836771771321e-06,4.7790824852265885e-06,5.989350950184006e-06,2.726909978158186e-05,1.445921901283345e-05,Unknown
0.011163461999999846,1.706197352839254e-05,5.749886176954321e-06,4.80089973550042e-06,5.996643442042726e-06,2.7261129302283865e-05,1.4542909772039171e-05,Unknown
0.011682691999999939,1.7022328144082894e-05,5.7441777885104046e-06,4.808666686266958e-06,6.001308062640583e-06,2.7261676879589395e-05,1.4637867224284848e-05,Unknown
0.012201923000000114,1.6986002784644168e-05,5.735813275385086e-06,4.809504112968854e-06,6.005789436768504e-06,2.7256764270212154e-05,1.4664093390469126e-05,Unknown
0.01272115400000029,1.696753973612258e-05,5.720846265246991e-06,4.80591083884164e-06,6.013719387564667e-06,2.72163007444358e-05,1.4663788304518093e-05,Unknown
0.013240384999999577,1.6961913576469367e-05,5.698570075610928e-06,4.791823773588996e-06,6.028020198405023e-06,2.7144010301273804e-05,1.4664782423169923e-05,Unknown
0.01375961499999967,1.6958871961818497e-05,5.676073392334681e-06,4.7577606486825374e-06,6.046655239622948e-06,2.707466296861412e-05,1.4665087263247824e-05,Unknown
0.014278845999999845,1.6953318192177225e-05,5.66010858292296e-06,4.705475061709018e-06,6.060178801558363e-06,2.7021259846766213e-05,1.4670851195664263e-05,Unknown
0.01479807700000002,1.694555398782983e-05,5.650203231962653e-06,4.652395262402137e-06,6.064877909057987e-06,2.6972685156730883e-05,1.4678237545015333e-05,Unknown
0.015317308000000196,1.6942518654676534e-05,5.641999949580705e-06,4.612234427047146e-06,6.065514634080486e-06,2.6934749220696907e-05,1.468247403986616e-05,Unknown
0.01583653800000029,1.6943348816984954e-05,5.631907436548295e-06,4.582568066875262e-06,6.065392497867403e-06,2.6942067040315645e-05,1.4686420320877656e-05,Unknown
0.016355768999999576,1.6943353775833668e-05,5.616320766258458e-06,4.554035530033814e-06,6.064871775296753e-06,2.700847386702057e-05,1.4695960356888644e-05,Unknown
0.01687499999999975,1.694467796079222e-05,5.5940212130490905e-06,4.520160424682271e-06,6.064106284715266e-06,2.706888783662897e-05,1.4713938653826696e-05,Unknown
0.017394230999999927,1.694708827501541e-05,5.567600301932516e-06,4.483262648117031e-06,6.063832308643672e-06,2.7065502076779894e-05,1.4728060986575043e-05,Unknown
0.017913462000000102,1.6947957619756264e-05,5.538348133791967e-06,4.450504407036274e-06,6.067709257588413e-06,2.7086756162254707e-05,1.4729498121327491e-05,Unknown
0.018432692000000195,1.694770157952e-05,5.505389540114962e-06,4.4223929814147286e-06,6.085258796190571e-06,2.722193262415517e-05,1.4734064137197725e-05,Unknown
0.018951922999999482,1.6946062910965476e-05,5.46977245907673e-06,4.391981771596863e-06,6.119608692658137e-06,2.7372342550799685e-05,1.475433565339307e-05,Unknown
0.019471153999999657,1.6942387077090125e-05,5.435708286497218e-06,4.3526906964995775e-06,6.14552534449522e-06,2.739371088260637e-05,1.478240012076751e-05,Unknown
0.019990384999999833,1.693870329587665e-05,5.405470313892329e-06,4.308898858895098e-06,6.138185744827487e-06,2.728141841731972e-05,1.4811091816742756e-05,Unknown
0.020509614999999926,1.6936504800100644e-05,5.373184937682867e-06,4.280316441342644e-06,6.1414441175408805e-06,2.718336441850596e-05,1.48420902639387e-05,Unknown
0.0210288460000001,1.693502293439886e-05,5.327954008817908e-06,4.282083507141975e-06,6.255462608847022e-06,2.718145925525593e-05,1.4876249231004623e-05,Unknown
0.021548077000000276,1.693426873318483e-05,5.272644623323803e-06,4.300885434867641e-06,6.524969857363587e-06,2.718619177941629e-05,1.4911868211778748e-05,Unknown
0.022067307999999564,1.6934430041700832e-05,5.239913082526016e-06,4.313452438045443e-06,6.879530951492135e-06,2.7182036782670932e-05,1.4955871643982666e-05,Unknown
0.022586537999999656,1.693472906373107e-05,5.256163822255763e-06,4.313101147768374e-06,7.2097871629116275e-06,2.7193713950488432e-05,1.5022375884088748e-05,Unknown
0.02310576899999983,1.6934734439754497e-05,5.300818775456613e-06,4.305392344486087e-06,7.460571808385353e-06,2.711816446496469e-05,1.5094225884570268e-05,Unknown
0.023625000000000007,1.6922015252692452e-05,5.340427607269692e-06,4.297037965724623e-06,7.637739125970924e-06,2.6901766163682267e-05,1.511501538029233e-05,Unknown
0.024144231000000183,1.6836904617411167e-05,5.363234224677819e-06,4.281094604653788e-06,7.76766017906677e-06,2.6635328057554133e-05,1.5118576891574907e-05,Unknown
0.024663462000000358,1.656030748612587e-05,5.371257038996551e-06,4.239958911149659e-06,7.87359022173085e-06,2.641090810139354e-05,1.517251335124194e-05,Unknown
0.025182691999999562,1.5979668383929482e-05,5.372023078077861e-06,4.158862469833357e-06,7.970833034903634e-06,2.6247289495170516e-05,1.520072824669777e-05,Unknown
0.025701922999999738,1.508043332977202e-05,5.372043564935631e-06,4.047566617334216e-06,8.056886707205369e-06,2.61328286743169e-05,1.520006575399446e-05,Unknown
0.026221153999999913,1.3966909385206262e-05,5.373245189829448e-06,3.9473368809134855e-06,8.102720441906913e-06,2.6067702727267787e-05,1.5214763400983125e-05,Unknown
0.02674038500000009,1.2821409940064031e-05,5.375616057759856e-06,3.886566963581868e-06,8.100871616909886e-06,2.6054517964505984e-05,1.5215276480073811e-05,Unknown
0.02725961500000018,1.1847212165836164e-05,5.378894308782425e-06,3.863303805414221e-06,8.14191436368211e-06,2.6054965995514013e-05,1.5283069910822515e-05,Unknown
0.027778846000000357,1.1178715316228271e-05,5.380569315405243e-06,3.856573995684134e-06,8.333973598723653e-06,2.5993544564510025e-05,1.53922335464526e-05,Unknown
0.028298076999999644,1.0803888188826169e-05,5.3699690869341945e-06,3.842318307353462e-06,8.66901147126297e-06,2.5830685588679346e-05,1.5435667175212494e-05,Unknown
0.02881730799999982,1.0613131045938158e-05,5.332995905790619e-06,3.824165555161618e-06,9.10945160689396e-06,2.5594446996983386e-05,1.5445197514731284e-05,Unknown
0.029336537999999912,1.0510085971248184e-05,5.274224783138275e-06,3.814046314118998e-06,9.687516266846175e-06,2.533420594270986e-05,1.5469207323950712e-05,Unknown
0.029855769000000087,1.0451630946213818e-05,5.217542580490215e-06,3.803222658456222e-06,1.040090642996324e-05,2.508143533019457e-05,1.556291709899188e-05,Unknown
