Time,Rectus Femoris,Vastus Medialis,Vastus Lateralis,Bicep Femoris,Tibialis,Gastrocnemius Medialis,Activity
0.0,5.705801696208629e-06,8.14236256663074e-06,1.278881146420406e-05,3.122731122164152e-06,1.402029434848965e-05,2.6075723450910744e-06,Unknown
0.0005192300000000927,5.69578838471001e-06,8.148415117934231e-06,1.2749804656733926e-05,3.1046898109090914e-06,1.4014916603146636e-05,2.614005181458204e-06,Unknown
0.0010384600000001853,5.680611170439884e-06,8.154524494743991e-06,1.2732305853825462e-05,3.084201251348295e-06,1.4012430670809308e-05,2.6142105101084305e-06,Unknown
0.0015576899999985017,5.648265798042408e-06,8.153362895196213e-06,1.2723399526528626e-05,3.06191361741795e-06,1.401473465794311e-05,2.616905092764088e-06,Unknown
0.0020769199999985943,5.627990836686823e-06,8.146029612974053e-06,1.271436335279216e-05,3.040105726064658e-06,1.4017176203480344e-05,2.6238035582474727e-06,Unknown
0.002596149999998687,5.628456811218483e-06,8.134382891421115e-06,1.2700835645614709e-05,3.0217005857968786e-06,1.4009688977025884e-05,2.626695759409946e-06,Unknown
0.0031153799999987797,5.629907401165934e-06,8.116996739713098e-06,1.268620866659591e-05,3.004584411124272e-06,1.397826806059355e-05,2.619916759902118e-06,Unknown
0.0036346199999996998,5.629516810442089e-06,8.096626099514864e-06,1.267782563220664e-05,2.987573113667594e-06,1.3936800063551786e-05,2.6176696397802622e-06,Unknown
0.004153849999999792,5.621417585695689e-06,8.081914644205678e-06,1.2678676223804758e-05,2.976960124917182e-06,1.3920608688810635e-05,2.621046267358451e-06,Unknown
0.004673079999999885,5.610027470748534e-06,8.076977311949744e-06,1.2686533087042498e-05,2.9752043277508244e-06,1.3923376539821984e-05,2.607593988196893e-06,Unknown
0.005192309999999978,5.611004107805528e-06,8.081062984701814e-06,1.2691701230183462e-05,2.9755365065271995e-06,1.3919239247688933e-05,2.6160681680365634e-06,Unknown
0.0057115400000000704,5.615905811918041e-06,8.092211196676104e-06,1.2687940284187305e-05,2.9745701154884708e-06,1.3918758909703366e-05,2.698978480286001e-06,Unknown
0.006230770000000163,5.616897803183115e-06,8.0996651561981e-06,1.2681164955315332e-05,2.9756565830848662e-06,1.389326900139316e-05,2.79500236802069e-06,Unknown
0.0067499999999984794,5.616528904305996e-06,8.089208177100045e-06,1.2676851816847873e-05,2.980244264865621e-06,1.3759634007428714e-05,2.836744088376243e-06,Unknown
0.007269229999998572,5.613453487412569e-06,8.063637486846198e-06,1.267806705397127e-05,2.9852489484218723e-06,1.356709426597843e-05,2.8420745633852395e-06,Unknown
0.007788459999998665,5.616953856155434e-06,8.040996661054675e-06,1.2684406939444513e-05,2.985696636925361e-06,1.3480733776561962e-05,2.8333493246374205e-06,Unknown
0.008307689999998757,5.629911414380375e-06,8.034575695406795e-06,1.268695262726594e-05,2.9795605334401e-06,1.3481136921274556e-05,2.8245662587398505e-06,Unknown
0.00882691999999885,5.640807895909782e-06,8.047637262053102e-06,1.268055024286116e-05,2.9694328117354745e-06,1.3400224226335225e-05,2.830299391894334e-06,Unknown
0.009346149999998943,5.650715131254231e-06,8.079894489214098e-06,1.2663413705271692e-05,2.9617090505240465e-06,1.3236191395010074e-05,2.836094102757069e-06,Unknown
0.009865379999999035,5.659820451585087e-06,8.127101512889327e-06,1.2631484662488746e-05,2.9713169053264144e-06,1.3115992193430196e-05,2.835238703307211e-06,Unknown
0.010384619999999956,5.655108978536637e-06,8.175730391200922e-06,1.2594052195098316e-05,3.0134505107983204e-06,1.307440398687664e-05,2.837128758104117e-06,Unknown
0.010903850000000048,5.635475830186165e-06,8.20943883705243e-06,1.2567854176292962e-05,3.0756631476022797e-06,1.3067240807804277e-05,2.8355207830660943e-06,Unknown
0.011423080000000141,5.610661421191064e-06,8.226086397264894e-06,1.2554740002082652e-05,3.1228847269518254e-06,1.306529054465437e-05,2.826422534806834e-06,Unknown
0.011942310000000234,5.589923832233123e-06,8.238916991616662e-06,1.2546852897752864e-05,3.140053965379753e-06,1.3059809616002762e-05,2.8212906887930398e-06,Unknown
0.01246153999999855,5.578346185816471e-06,8.257824996909484e-06,1.2538740317467424e-05,3.139541990246062e-06,1.305029210625188e-05,2.8234225430860493e-06,Unknown
0.012980769999998643,5.568362559280477e-06,8.279227172245048e-06,1.2529780891051938e-05,3.133565235380065e-06,1.3046151058100932e-05,2.8226101340804406e-06,Unknown
0.013499999999998735,5.553265050718234e-06,8.286992966739845e-06,1.2521177191589002e-05,3.1286006900688208e-06,1.3052813026679006e-05,2.8154846679707124e-06,Unknown
0.014019229999998828,5.545680362388188e-06,8.263595633057906e-06,1.25113301332427e-05,3.1310058105401684e-06,1.3061092033900668e-05,2.807171434601476e-06,Unknown
0.01453845999999892,5.546653426800372e-06,8.224047824685412e-06,1.2498796983978116e-05,3.139889739899369e-06,1.3065250250264272e-05,2.800272027379069e-06,Unknown
0.015057689999999013,5.545783113191084e-06,8.205683902275762e-06,1.2486583781983351e-05,3.1473080495204376e-06,1.3066355592686117e-05,2.79645868289846e-06,Unknown
0.015576919999999106,5.537673522387897e-06,8.208079233855007e-06,1.2477654168979553e-05,3.1495374279202763e-06,1.3066661782084736e-05,2.7926970860757224e-06,Unknown
0.0160961499999992,5.501830157890773e-06,8.206999250477668e-06,1.246893065979744e-05,3.1506320161934e-06,1.3071620122139276e-05,2.784475439195273e-06,Unknown
0.01661537999999929,5.453396246578302e-06,8.201684678498396e-06,1.2463519425171002e-05,3.153841857365508e-06,1.307614019110617e-05,2.7767936084023143e-06,Unknown
0.01713462000000021,5.434355213249446e-06,8.198607413777994e-06,1.249930435947925e-05,3.1583325548050227e-06,1.3070943640847874e-05,2.7764412508370483e-06,Unknown
0.017653849999998528,5.435819763243454e-06,8.192233391838232e-06,1.2627005192780338e-05,3.15978159735543e-06,1.3062764246366522e-05,2.7873060452324616e-06,Unknown
0.01817307999999862,5.4365826689139655e-06,8.174498836092433e-06,1.2833638190023443e-05,3.149789452433177e-06,1.3059906759758875e-05,2.8108594180861475e-06,Unknown
