Time,Rectus Femoris,Vastus Medialis,Vastus Lateralis,Bicep Femoris,Tibialis,Gastrocnemius Medialis,Activity
0.00025961500000004634,7.218402349004601e-06,2.8896393665570886e-06,1.0776890686216462e-05,1.5068507559381172e-05,2.100656413833278e-05,4.9823168294228e-06,Unknown
0.0007788459999993336,7.207286330192649e-06,2.9025617830049453e-06,1.0790283073586034e-05,1.506911723422333e-05,2.100681668100106e-05,4.985687763326388e-06,Unknown
0.001298076999999509,7.209669076424613e-06,2.9077215454319786e-06,1.079601434428501e-05,1.5076234526042346e-05,2.1004214336940683e-05,4.992993355094016e-06,Unknown
0.0018173079999996844,7.211078157167791e-06,2.909387995960885e-06,1.079823298007376e-05,1.5091145768364606e-05,2.1000982682457127e-05,4.999064101757293e-06,Unknown
0.002336537999999777,7.219528455422191e-06,2.914202514136935e-06,1.0800790526587064e-05,1.5112289713211912e-05,2.1000716897037e-05,4.999232137190174e-06,Unknown
0.0028557689999999525,7.2525833141583054e-06,2.9303114446504384e-06,1.0803346787693634e-05,1.5135676504961e-05,2.098543452527661e-05,4.995604142334735e-06,Unknown
0.003375000000000128,7.334457119198757e-06,2.954084611925984e-06,1.0804596346656298e-05,1.5161929754755024e-05,2.0926205052496774e-05,4.992842684447156e-06,Unknown
0.003894230999999415,7.480604061027231e-06,2.96587382717843e-06,1.0804910508203068e-05,1.519304703519098e-05,2.0829626861447028e-05,4.993276358652951e-06,Unknown
0.0044134619999995905,7.622633912133736e-06,2.9619109810223624e-06,1.0804144494508029e-05,1.5228914853753394e-05,2.0736336865689826e-05,4.995791298262339e-06,Unknown
0.004932691999999683,7.696075174846691e-06,2.9576699368842214e-06,1.0801489579950574e-05,1.526732725847389e-05,2.0671788826622955e-05,4.998376488962531e-06,Unknown
0.005451922999999859,7.725187166879354e-06,2.9598880905788585e-06,1.0798103078566628e-05,1.5299713449993003e-05,2.0643186352661813e-05,4.999041948882499e-06,Unknown
0.005971154000000034,7.74534488939979e-06,2.963851495843732e-06,1.0796570511728168e-05,1.5316211939004338e-05,2.0652958845148057e-05,4.996376256167776e-06,Unknown
0.006490384999999321,7.777712789895809e-06,2.967126032651414e-06,1.0796692377481625e-05,1.5316359279059567e-05,2.067389638429521e-05,4.993278331189025e-06,Unknown
0.007009614999999414,7.825160242019883e-06,2.9708525578392563e-06,1.0796949033766473e-05,1.530972259186059e-05,2.067104533648605e-05,4.992706381581868e-06,Unknown
0.007528845999999589,7.851982084000614e-06,2.9741434276390856e-06,1.0797048185071906e-05,1.5306857631540084e-05,2.0656070446725544e-05,4.992613549508456e-06,Unknown
