Time,Rectus Femoris,Vastus Medialis,Vastus Lateralis,Bicep Femoris,Tibialis,Gastrocnemius Medialis,Activity
0.00025961500000004634,6.650958263864439e-06,4.286878634684843e-06,3.0350279266661622e-06,1.4582714664951282e-05,9.25299578736186e-06,2.027953790074912e-06,Unknown
0.0007788460000002217,6.636384960245829e-06,4.2758828786697735e-06,3.029687830990482e-06,1.458271776838002e-05,9.279654106619513e-06,2.036414466705598e-06,Unknown
0.0012980770000003972,6.62938384699858e-06,4.265165290821622e-06,3.035855089651669e-06,1.4582424043106664e-05,9.320955452663478e-06,2.0548251276070905e-06,Unknown
0.0018173079999996844,6.630289313450657e-06,4.259581903307752e-06,3.0472044400860685e-06,1.45822173438523e-05,9.355128688136254e-06,2.05910134500586e-06,Unknown
0.002336537999999777,6.627330431956979e-06,4.258341294970156e-06,3.0597982129946926e-06,1.458209306205685e-05,9.373042360996677e-06,2.0584916511647608e-06,Unknown
0.0028557689999999525,6.624534214496244e-06,4.254856642361406e-06,3.074493032344674e-06,1.4580896028179152e-05,9.38108277113638e-06,2.056875579274137e-06,Unknown
0.003375000000000128,6.624658120558312e-06,4.245582369757691e-06,3.0878643718795477e-06,1.4572490285940268e-05,9.3853148629497e-06,2.0434333417822543e-06,Unknown
0.0038942310000003033,6.6247248428899805e-06,4.235047706345187e-06,3.0867943807405835e-06,1.4540554251190894e-05,9.387317627227652e-06,2.0264957654781105e-06,Unknown
0.0044134619999995905,6.621234041917324e-06,4.226406686166961e-06,3.072545193951575e-06,1.4465644596352818e-05,9.38536826463425e-06,2.0132429100813093e-06,Unknown
0.004932691999999683,6.6064979031504135e-06,4.218442340382318e-06,3.058792864561907e-06,1.433766784373843e-05,9.374748756653009e-06,2.0014982568330885e-06,Unknown
0.005451922999999859,6.588405815550486e-06,4.209559580166428e-06,3.0525806456951542e-06,1.4158261177218818e-05,9.352579835489872e-06,1.993141365803416e-06,Unknown
0.005971154000000034,6.580018369892683e-06,4.194117209337256e-06,3.050384746885407e-06,1.3941252804331904e-05,9.332601578646416e-06,1.989591796506896e-06,Unknown
0.0064903850000002095,6.5791515427232215e-06,4.168824359809457e-06,3.043815398514925e-06,1.371637559878726e-05,9.327439556854542e-06,1.9895646414626603e-06,Unknown
0.007009615000000302,6.587381558394697e-06,4.1417018627041485e-06,3.031941715447937e-06,1.351905666734689e-05,9.327518837724236e-06,1.986340815481302e-06,Unknown
0.007528845999999589,6.600482894601436e-06,4.119419752609973e-06,3.0215720159201592e-06,1.3366409665558148e-05,9.325352529939192e-06,1.9720317177271533e-06,Unknown
0.008048076999999765,6.605341836371406e-06,4.098079392469575e-06,3.017066246354465e-06,1.3250299190388215e-05,9.32408472921144e-06,1.953773917422981e-06,Unknown
0.00856730799999994,6.60454939973105e-06,4.0702170003525184e-06,3.0150094940596327e-06,1.3154081119224153e-05,9.324626362484345e-06,1.9461967965977066e-06,Unknown
0.009086538000000033,6.608648633345857e-06,4.036026953921782e-06,3.007634166055884e-06,1.3068673449817387e-05,9.330114667246254e-06,1.947672052891481e-06,Unknown
0.009605769000000208,6.630681387947605e-06,4.005517866153894e-06,2.992482865918657e-06,1.2995263745218096e-05,9.342826138589883e-06,1.948936032498289e-06,Unknown
0.010125000000000384,6.679011737116694e-06,3.98664315153218e-06,2.9766991269843296e-06,1.2939028782330571e-05,9.353372028080409e-06,1.94874203887818e-06,Unknown
0.010644230999999671,6.733192366978476e-06,3.978913965597664e-06,2.9679262259530062e-06,1.290244952693437e-05,9.356018311721192e-06,1.946569972474841e-06,Unknown
