Time,Rectus Femoris,Vastus Medialis,Vastus Lateralis,Bicep Femoris,Tibialis,Gastrocnemius Medialis,Trimmed Time
5.390134615,2.723958558881516e-06,2.7841319631374084e-06,3.336381970285041e-06,8.989856027582111e-06,0.0001285686354217,1.035932162869359e-05,0.00025961500000004634
5.390653846,2.7137879600674053e-06,2.7247817692137204e-06,3.3367787349444563e-06,8.967577084331318e-06,0.0001274959788779,1.029311964420773e-05,0.0007788460000002217
5.391173077,2.7134590936091057e-06,2.686659959899125e-06,3.334257643118599e-06,8.923724941348827e-06,0.0001262485303505,1.0288021477562132e-05,0.0012980770000003972
5.391692308,2.7085606341201685e-06,2.685701183046385e-06,3.3305957727815563e-06,8.866491284785346e-06,0.0001253543066098,1.0292364689046296e-05,0.0018173079999996844
5.392211538,2.691595269352495e-06,2.703078885320022e-06,3.319035996342128e-06,8.782451693677929e-06,0.0001250005407791,1.030147312382981e-05,0.002336537999999777
5.392730769,2.677796921959244e-06,2.717432242275905e-06,3.2895719663674547e-06,8.643898544668678e-06,0.000125020425152,1.0315055154016208e-05,0.0028557689999999525
5.39325,2.6758242143315565e-06,2.7105218392937305e-06,3.2446882915038178e-06,8.447850001436813e-06,0.0001250337196159,1.0325839290353698e-05,0.003375000000000128
5.393769231,2.6769489801385428e-06,2.6828396443548164e-06,3.195946448210146e-06,8.240923758821505e-06,0.0001247644192574,1.0324265193837067e-05,0.0038942310000003033
5.394288462,2.676307591774389e-06,2.658209339694182e-06,3.150194068626318e-06,8.075300098346875e-06,0.0001244039320604,1.030868580614915e-05,0.0044134619999995905
5.394807692,2.678174431574618e-06,2.6492584886535663e-06,3.1110612167557326e-06,7.959913829118289e-06,0.0001247062644662,1.0297563207824651e-05,0.004932691999999683
5.395326923,2.6812665694767925e-06,2.6495539792451386e-06,3.085053673104139e-06,7.878391982865208e-06,0.0001263734650456,1.030730361415898e-05,0.005451922999999859
5.395846154,2.679529373234006e-06,2.651332831129448e-06,3.074962111862861e-06,7.82375426660815e-06,0.0001291540895114,1.0296438277682936e-05,0.005971154000000034
5.396365385,2.672474667739845e-06,2.651153694479254e-06,3.075683627833023e-06,7.795925707655073e-06,0.0001320031083576,1.024958548006448e-05,0.0064903850000002095
5.396884615,2.6645872454290096e-06,2.649189405416717e-06,3.0847417536808684e-06,7.783841759663517e-06,0.0001340610212491,1.020391703966615e-05,0.007009615000000302
5.397403846,2.6611690415797533e-06,2.650641069959941e-06,3.104649218927827e-06,7.774814759419534e-06,0.0001351455978728,1.016238852031288e-05,0.007528845999999589
5.397923077,2.661175768645971e-06,2.6589695027083546e-06,3.135689690702712e-06,7.761859275455688e-06,0.0001354772056676,1.0109978936515422e-05,0.008048076999999765
5.398442308,2.6601963178106178e-06,2.6657077688447828e-06,3.1719312704840677e-06,7.745791868196706e-06,0.0001353463455666,1.007512054524168e-05,0.00856730799999994
5.398961538,2.660588577429204e-06,2.665758549021501e-06,3.2024840632732894e-06,7.736042275853413e-06,0.0001351000166269,1.0079454351321648e-05,0.009086538000000033
5.399480769,2.6613625266378927e-06,2.6662654299489035e-06,3.220449107207599e-06,7.733730230880011e-06,0.0001350081318505,1.0013479758112812e-05,0.009605769000000208
5.4,2.662111423619836e-06,2.6692171289018945e-06,3.228385140162581e-06,7.733678679508196e-06,0.0001351038881474,9.854527189405374e-06,0.010125000000000384
5.400519231,2.670494361639984e-06,2.6741359988261043e-06,3.232506923403108e-06,7.727777470162681e-06,0.0001353572261695,9.754727166456744e-06,0.010644230999999671
5.401038462,2.6796510721901863e-06,2.6778048028679016e-06,3.239007426113171e-06,7.706581708844206e-06,0.000135890396132,9.741156437662448e-06,0.011163461999999846
5.401557692,2.6806591063366254e-06,2.6716949783992595e-06,3.251209150560317e-06,7.678794419092224e-06,0.0001369914474272,9.745479038741394e-06,0.011682691999999939
5.402076923,2.6806104256672386e-06,2.660594453992981e-06,3.26261269156094e-06,7.662289769984685e-06,0.0001388218460224,9.754202521106092e-06,0.012201923000000114
5.402596154,2.6803911771997323e-06,2.6555976781329447e-06,3.267236734528808e-06,7.659228531855885e-06,0.0001410037418901,9.76175283655099e-06,0.01272115400000029
5.403115385,2.674681170126811e-06,2.6610477285865232e-06,3.265384381803176e-06,7.658719171857732e-06,0.0001428276242903,9.761772654176608e-06,0.013240385000000465
5.403634615,2.659845984275359e-06,2.678323684874534e-06,3.252310251652476e-06,7.647433340296797e-06,0.0001438987831567,9.762273662687506e-06,0.01375961499999967
5.404153846,2.6406680515716666e-06,2.6965405485405706e-06,3.221967350852373e-06,7.606822468865179e-06,0.0001443206517593,9.769169946653622e-06,0.014278845999999845
5.404673077,2.630270005376291e-06,2.700824243076985e-06,3.179250194564895e-06,7.52188074427452e-06,0.0001444799204297,9.778373977095275e-06,0.01479807700000002
5.405192308,2.6290226292631985e-06,2.696997968416665e-06,3.135740365034748e-06,7.402263703945616e-06,0.0001446543657738,9.77420862176406e-06,0.015317308000000196
5.405711538,2.630353324610841e-06,2.695126459204491e-06,3.0944296114534908e-06,7.278325463328819e-06,0.0001446030866379,9.72235941800654e-06,0.01583653800000029
5.406230769,2.6301667226310828e-06,2.6879051363372336e-06,3.055077422501924e-06,7.179039965385766e-06,0.0001437846356584,9.58419180794731e-06,0.016355769000000464
5.40675,2.623630110968194e-06,2.6775896129315376e-06,3.0299211191172125e-06,7.117376874481097e-06,0.0001422071118314,9.357458204002886e-06,0.01687499999999975
5.407269231,2.611968706327085e-06,2.676771252643543e-06,3.030426775981612e-06,7.087683729631941e-06,0.0001408659894888,9.05891823208043e-06,0.017394230999999927
5.407788462,2.6036382774255407e-06,2.6800184852350303e-06,3.0486234888978727e-06,7.075208100785839e-06,0.0001406443218668,8.667680832582386e-06,0.017913462000000102
5.408307692,2.6021173213014087e-06,2.6796094529604944e-06,3.0706086989026643e-06,7.069908582010756e-06,0.0001411000234336,8.174530444710227e-06,0.018432692000000195
5.408826923,2.602153273975205e-06,2.6753483400474767e-06,3.0844358004970727e-06,7.069345560253739e-06,0.0001412622323969,7.763245560596457e-06,0.01895192300000037
5.409346154,2.60109041156384e-06,2.671576908569794e-06,3.094413352246216e-06,7.074168996682504e-06,0.0001408043763322,7.676200958193114e-06,0.019471153999999657
5.409865385,2.597271527314392e-06,2.6732844202034883e-06,3.120373603290893e-06,7.078338878265976e-06,0.0001399369298814,7.610071133812933e-06,0.019990384999999833
5.410384615,2.586883906783326e-06,2.670310372584898e-06,3.155063336088113e-06,7.062650067169503e-06,0.0001389685882275,7.0745601709763335e-06,0.020509614999999926
5.410903846,2.57435011388876e-06,2.66078773232083e-06,3.1825067783423418e-06,7.009080172331193e-06,0.00013817382006,6.249859589512697e-06,0.0210288460000001
5.411423077,2.567539332530521e-06,2.6565112514325638e-06,3.1998677922549367e-06,6.910596657248791e-06,0.0001376849122637,5.647832175268357e-06,0.021548077000000276
5.411942308,2.565513853565621e-06,2.656710218239687e-06,3.2017884278452474e-06,6.778270214481892e-06,0.0001374504524689,5.374501492658122e-06,0.022067308000000452
5.412461538,2.5641964599245813e-06,2.656846634150317e-06,3.192652279722738e-06,6.643759991910396e-06,0.0001373883919051,5.263321896139527e-06,0.022586537999999656
5.412980769,2.5629739691043568e-06,2.656788230886096e-06,3.184176968310347e-06,6.5326925287045655e-06,0.0001373861419806,5.209959130044831e-06,0.02310576899999983
5.4135,2.5652552454074165e-06,2.656107303362578e-06,3.179923886968033e-06,6.453260073687339e-06,0.0001373863325228,5.179484011205949e-06,0.023625000000000007
5.414019231,2.5724379848497344e-06,2.6553182198394125e-06,3.1784183038946505e-06,6.4121121967945726e-06,0.0001375608764521,5.154251348705656e-06,0.024144231000000183
5.414538462,2.5760465402072324e-06,2.658199230466215e-06,3.178174935758908e-06,6.407619875424833e-06,0.0001378396181044,5.123448094571442e-06,0.024663462000000358
5.415057692,2.5758930336642333e-06,2.664785010200947e-06,3.178177416158245e-06,6.400026423217569e-06,0.0001378917542523,5.089097891590286e-06,0.02518269200000045
5.415576923,2.5761179647562142e-06,2.668553888764774e-06,3.178049090232562e-06,6.317853649487887e-06,0.0001378903881071,5.058482023921397e-06,0.025701922999999738
5.416096154,2.562502836275492e-06,2.66735361802808e-06,3.1774514389880062e-06,6.138646443527291e-06,0.0001381053330652,5.030139932673269e-06,0.026221153999999913
5.416615385,2.5406327859442568e-06,2.665669009395614e-06,3.175425311464018e-06,5.9358911878059244e-06,0.0001380015167331,4.999636239192843e-06,0.02674038500000009
5.417134615,2.534199269030035e-06,2.6663166874787903e-06,3.173472274163973e-06,5.783432512943527e-06,0.0001371657841025,4.969475520175911e-06,0.02725961500000018
5.417653846,2.534984982099693e-06,2.6667481832167657e-06,3.1784219064860457e-06,5.666779985938341e-06,0.0001363825357783,4.951617417683042e-06,0.027778846000000357
5.418173077,2.5354529049523195e-06,2.6621436982947084e-06,3.1917680796749718e-06,5.513384083174894e-06,0.0001364671281692,4.949112471375756e-06,0.028298076999999644
5.418692308,2.540778445917334e-06,2.6484624251480432e-06,3.206576789422436e-06,5.2322447893938206e-06,0.000136976563752,4.950395754383422e-06,0.02881730799999982
5.419211538,2.5421268403646927e-06,2.624635093394386e-06,3.216540466217648e-06,4.807934298516755e-06,0.0001370673901912,4.946602387012195e-06,0.029336537999999912
5.419730769,2.54072229039596e-06,2.595842215672234e-06,3.215694835929032e-06,4.4021175468783135e-06,0.000136717308307,4.925563901791449e-06,0.029855769000000087
5.42025,2.548255484444169e-06,2.5725201952831945e-06,3.199453207643351e-06,4.192097364384565e-06,0.000136451927991,4.886108035991934e-06,0.030375000000000263
5.420769231,2.5587592033622386e-06,2.559888217245877e-06,3.16797469421633e-06,4.145309323877339e-06,0.0001364461944759,4.855688916790373e-06,0.03089423100000044
5.421288462,2.5632633457870588e-06,2.554712125760464e-06,3.128200042582924e-06,4.154558900368643e-06,0.0001364823716046,4.847554468763511e-06,0.031413461999999726
5.421807692,2.564739841942933e-06,2.551764294980596e-06,3.0861441194277542e-06,4.181056157972431e-06,0.0001364669186839,4.847025934198669e-06,0.03193269199999982
5.422326923,2.566394436419556e-06,2.5475618197109555e-06,3.046296529522977e-06,4.1978011124435705e-06,0.0001364555806632,4.851096035886471e-06,0.032451922999999994
5.422846154,2.569774213858996e-06,2.5423813002344764e-06,3.020493219985364e-06,4.190637661700674e-06,0.0001364555636362,4.865523304321392e-06,0.03297115400000017
