Time,Rectus Femoris,Vastus Medialis,Vastus Lateralis,Bicep Femoris,Tibialis,Gastrocnemius Medialis,Trimmed Time
21.05792308,4.3752639903140686e-05,4.202503155122178e-05,0.0001288676941128,1.6376597744366293e-05,0.0002141468803411,8.605114860572383e-06,14.925548079999999
21.05844231,4.379402890948203e-05,4.199947018570616e-05,0.0001290810249614,1.638266368985709e-05,0.000214179231252,8.617606807222627e-06,14.92606731
21.05896154,4.385594400774159e-05,4.202471715063244e-05,0.0001291392159902,1.6386017831629787e-05,0.0002142158963835,8.619834962762938e-06,14.926586539999999
21.05948077,4.387438486456374e-05,4.203320309578821e-05,0.0001290149475761,1.6394533385509804e-05,0.0002141736490605,8.604457168790405e-06,14.92710577
21.06,4.386174170586932e-05,4.195844371929397e-05,0.0001287115711227,1.6403485834980294e-05,0.0002141688018943,8.57645890495506e-06,14.927624999999999
21.06051923,4.385891895339832e-05,4.180953178784558e-05,0.000128264068458,1.639822207587719e-05,0.0002141708651435,8.554880080415423e-06,14.928144230000001
21.06103846,4.38493984560042e-05,4.166245770577656e-05,0.0001277602354773,1.63713934044994e-05,0.0002141745973959,8.556508244414396e-06,14.92866346
21.06155769,4.379573153496095e-05,4.157227133158175e-05,0.0001273274488843,1.632270953788508e-05,0.0002141967150635,8.582066330761073e-06,14.929182690000001
21.06207692,4.3716210414297707e-05,4.155267711196767e-05,0.0001270502831673,1.625321187996845e-05,0.0002142472931153,8.619449565446195e-06,14.92970192
21.06259615,4.364184674989557e-05,4.159975908493267e-05,0.0001269415236616,1.6174108686468006e-05,0.0002142574333348,8.647307879963024e-06,14.930221150000001
21.06311538,4.357420924041792e-05,4.169260064411332e-05,0.0001269419007879,1.611767026181083e-05,0.0002140274307261,8.653285441603739e-06,14.93074038
21.06363462,4.3504879735284704e-05,4.181069646420562e-05,0.0001269365604377,1.6108976476240485e-05,0.0002138134082748,8.653348277097595e-06,14.931259619999999
21.06415385,4.343533077359577e-05,4.195053545658082e-05,0.0001268894922376,1.612580142133933e-05,0.0002143959555239,8.672839822040303e-06,14.93177885
21.06467308,4.3375446804120073e-05,4.2091990417265e-05,0.0001268648884464,1.6122974637613592e-05,0.000215609481138,8.71788432924827e-06,14.932298079999999
21.06519231,4.332742517941639e-05,4.217830143771164e-05,0.0001268726807243,1.608710141436642e-05,0.0002163356190389,8.773396204323256e-06,14.93281731
21.06571154,4.32885910884624e-05,4.2178530802970725e-05,0.0001268493636916,1.6034293357005716e-05,0.0002163993315407,8.819238248285046e-06,14.933336539999999
21.06623077,4.326743522266866e-05,4.212562516316465e-05,0.00012677256172,1.5977119524968536e-05,0.0002164533518969,8.843180333445903e-06,14.933855770000001
21.06675,4.32762239388867e-05,4.206964546532204e-05,0.0001267031887238,1.5916927434473116e-05,0.0002164571210383,8.84491877045493e-06,14.934375
21.06726923,4.330240555709749e-05,4.204019119592306e-05,0.0001267318380691,1.5852238021304303e-05,0.0002160679746693,8.836175543229714e-06,14.934894230000001
21.06778846,4.330801626826361e-05,4.204437668562056e-05,0.0001269214795873,1.578348679804635e-05,0.000215706329811,8.829990658567894e-06,14.93541346
21.06830769,4.326471897033979e-05,4.207829785299112e-05,0.0001273620504025,1.570976921392597e-05,0.0002157681431458,8.829045439509092e-06,14.935932690000001
21.06882692,4.317701358070875e-05,4.213378275461905e-05,0.0001283196292531,1.5626497330380815e-05,0.0002158052949394,8.82983758486065e-06,14.93645192
21.06934615,4.3078200859921255e-05,4.219299123674961e-05,0.0001302380291704,1.553256908802989e-05,0.0002155133511494,8.82982976514791e-06,14.936971150000002
21.06986538,4.3006169355342936e-05,4.223715890685916e-05,0.0001332214388237,1.543982216799244e-05,0.0002152045264539,8.830183423897743e-06,14.93749038
