Time,Rectus Femoris,Vastus Medialis,Vastus Lateralis,Bicep Femoris,Tibialis,Gastrocnemius Medialis,Activity
0.0002596199999977955,1.1972312536901729e-05,9.495954254258043e-06,3.4328697140220444e-05,2.4747648709245557e-05,4.3736654647316e-05,6.281709443761729e-06,Unknown
0.0007788499999996645,1.2019663415192911e-05,9.49756605274292e-06,3.429205434528097e-05,2.471063811193216e-05,4.374061449446448e-05,6.275478875894453e-06,Unknown
0.0012980799999979808,1.2035625004069845e-05,9.490713412475991e-06,3.425730519002908e-05,2.4675878969889667e-05,4.374119821535165e-05,6.272953896126845e-06,Unknown
0.0018173099999998499,1.2062282150987426e-05,9.458801787376558e-06,3.4214580067876885e-05,2.4641989369055852e-05,4.372957657869525e-05,6.274249009174919e-06,Unknown
0.002336539999998166,1.212478534790367e-05,9.420275041864756e-06,3.4151952158520207e-05,2.46140640455401e-05,4.37115981978143e-05,6.279207648938522e-06,Unknown
0.0028557700000000352,1.226118999641241e-05,9.4084881985006e-06,3.407516142523018e-05,2.45956619892461e-05,4.3697384333340176e-05,6.286105703782433e-06,Unknown
0.0033749999999983515,1.246047651716462e-05,9.414093256151052e-06,3.4003432932332365e-05,2.4583660913971857e-05,4.368702170114012e-05,6.292900408437005e-06,Unknown
0.0038942300000002206,1.2603515644828165e-05,9.421072472208102e-06,3.3951657492572066e-05,2.4572874107170737e-05,4.367126534862883e-05,6.301233732327766e-06,Unknown
0.004413459999998537,1.2655194082843402e-05,9.428014435333522e-06,3.3917096972103e-05,2.4560476612937477e-05,4.363248470342615e-05,6.310185793091612e-06,Unknown
0.004932690000000406,1.2678723246869317e-05,9.431551972506154e-06,3.3888428799959175e-05,2.4548506715098635e-05,4.355404363449368e-05,6.315148305791714e-06,Unknown
0.005451919999998722,1.2695532512112854e-05,9.431855538592876e-06,3.3863587722769924e-05,2.454167525834266e-05,4.343432178282224e-05,6.315824819177537e-06,Unknown
0.005971150000000591,1.2713334203998689e-05,9.432058662636278e-06,3.384445273931539e-05,2.4540066912970247e-05,4.33014313116522e-05,6.315460549396516e-06,Unknown
0.006490379999998908,1.274345803227379e-05,9.436746587631152e-06,3.3828169477203174e-05,2.454011406623637e-05,4.320843520570104e-05,6.320144404444178e-06,Unknown
0.007009619999998051,1.2773813921758848e-05,9.45157979361286e-06,3.3812179369899414e-05,2.454037782165884e-05,4.317924955978426e-05,6.340684661710712e-06,Unknown
0.00752884999999992,1.281929028461278e-05,9.477567224677612e-06,3.379898489061446e-05,2.4540643759112822e-05,4.317989643779345e-05,6.3769835242141935e-06,Unknown
0.008048079999998237,1.2905981464461985e-05,9.50990148983448e-06,3.379508243804966e-05,2.4540711435508316e-05,4.316177360789285e-05,6.40853192418532e-06,Unknown
0.008567310000000106,1.3008612082698992e-05,9.54222068174922e-06,3.379771919806029e-05,2.454071574430968e-05,4.308785209257324e-05,6.424029580645516e-06,Unknown
0.009086539999998422,1.3094473059370888e-05,9.572538618503234e-06,3.379347728624222e-05,2.4538298635811197e-05,4.292739155413098e-05,6.430415866124127e-06,Unknown
0.009605770000000291,1.317658818570334e-05,9.602829381974166e-06,3.3776827493495814e-05,2.453022182213324e-05,4.268458932134519e-05,6.433005326819393e-06,Unknown
0.010124999999998607,1.3298863531040431e-05,9.63265465941006e-06,3.37520919010368e-05,2.4517641547934503e-05,4.242631980663872e-05,6.433742937750668e-06,Unknown
0.010644230000000476,1.3486435686044287e-05,9.65629785963632e-06,3.372392025091019e-05,2.4502385050421097e-05,4.222496856547168e-05,6.433694290351425e-06,Unknown
0.011163459999998793,1.3669945353221796e-05,9.668180955508009e-06,3.369583553601994e-05,2.44822932052254e-05,4.209709932360532e-05,6.432375335409129e-06,Unknown
0.011682690000000662,1.3757010780802772e-05,9.669512511542235e-06,3.3670919848885654e-05,2.445554375501825e-05,4.201952532098023e-05,6.429294792403932e-06,Unknown
0.012201919999998978,1.377153364068088e-05,9.666836757380558e-06,3.364930798303353e-05,2.442307698903282e-05,4.1963066567067184e-05,6.431913967473302e-06,Unknown
